Root Name,Search Term,PMID,Title,Article Type,Publication Year,PubMed URL
Linalool,Linalool,29433220,Coriander (Coriandrum sativum): A promising functional food toward the well-being.,Journal Article; Review,2017,https://pubmed.ncbi.nlm.nih.gov/29433220/
Linalool,Linalool,29425655,Could essential oils enhance biopolymers performance for wound healing? A systematic review.,Journal Article; Systematic Review,2017,https://pubmed.ncbi.nlm.nih.gov/29425655/
Linalool,Linalool,29401258,Olfactory Adaptation is Dependent on Route of Delivery.,"Controlled Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't",2018,https://pubmed.ncbi.nlm.nih.gov/29401258/
Linalool,Linalool,29393974,Contrasting metabolic profiles of tasty Andean varieties of tomato fruit in comparison with commercial ones.,Comparative Study; Journal Article,2018,https://pubmed.ncbi.nlm.nih.gov/29393974/
Linalool,Linalool,29331315,"Ethnobotany, phytochemistry and pharmacology of Arctotis arctotoides (L.f.) O. Hoffm.: A review.",Journal Article; Review,2018,https://pubmed.ncbi.nlm.nih.gov/29331315/
Linalool,Linalool,29300393,[Comparison of chemical composition of selected essential oils used in respiratory diseases].,Comparative Study; Journal Article,2017,https://pubmed.ncbi.nlm.nih.gov/29300393/
Linalool,Linalool,29237265,Differentiation between Flavors of Sweet Orange (Citrus sinensis) and Mandarin (Citrus reticulata).,Comparative Study; Journal Article,2017,https://pubmed.ncbi.nlm.nih.gov/29237265/
Linalool,Linalool,29209859,"Spicae aetheroleum in uncomplicated acute bronchitis: a double-blind, randomised clinical trial.",Journal Article; Randomized Controlled Trial,2017,https://pubmed.ncbi.nlm.nih.gov/29209859/
Linalool,Linalool,29195983,Comparative analysis of the volatile composition of honeys from Brazilian stingless bees by static headspace GC-MS.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2017,https://pubmed.ncbi.nlm.nih.gov/29195983/
Linalool,Linalool,29156448,(De)hydratases-recent developments and future perspectives.,"Journal Article; Research Support, Non-U.S. Gov't; Review",2017,https://pubmed.ncbi.nlm.nih.gov/29156448/
Linalool,Linalool,29134578,Experimental and Computational Comparative Study of the Supercritical Fluid Technology (SFT) and Kneading Method in Preparing β-Cyclodextrin Complexes with Two Essential Oils (Linalool and Carvacrol).,Comparative Study; Journal Article,2017,https://pubmed.ncbi.nlm.nih.gov/29134578/
Linalool,Linalool,29069225,"Monoterpenoids (thymol, carvacrol and S-(+)-linalool) with anesthetic activity in silver catfish (Rhamdia quelen): evaluation of acetylcholinesterase and GABAergic activity.",Evaluation Study; Journal Article,2017,https://pubmed.ncbi.nlm.nih.gov/29069225/
Linalool,Linalool,28965401,Trace-Level Volatile Quantitation by Direct Analysis in Real Time Mass Spectrometry following Headspace Extraction: Optimization and Validation in Grapes.,Evaluation Study; Journal Article,2017,https://pubmed.ncbi.nlm.nih.gov/28965401/
Linalool,Linalool,28960261,Patch testing with the European baseline series fragrance markers: a 2016 update.,Evaluation Study; Journal Article,2018,https://pubmed.ncbi.nlm.nih.gov/28960261/
Linalool,Linalool,28874207,Evaluation of active ingredients and larvicidal activity of clove and cinnamon essential oils against Anopheles gambiae (sensu lato).,Evaluation Study; Journal Article,2017,https://pubmed.ncbi.nlm.nih.gov/28874207/
Linalool,Linalool,28862440,Comparative Evaluation of Key Aroma-Active Compounds in Raw and Cooked Red Mullet (Mullus barbatus) by Aroma Extract Dilution Analysis.,Comparative Study; Journal Article,2017,https://pubmed.ncbi.nlm.nih.gov/28862440/
Linalool,Linalool,28842927,Effect of pre-bloom leaf removal on grape aroma composition and wine sensory profile of Semillon cultivar.,Evaluation Study; Journal Article,2017,https://pubmed.ncbi.nlm.nih.gov/28842927/
Linalool,Linalool,28815626,"Preliminary quantification of the permeability, solubility and diffusion coefficients of major aroma compounds present in herbs through various plastic packaging materials.",Evaluation Study; Journal Article,2017,https://pubmed.ncbi.nlm.nih.gov/28815626/
Linalool,Linalool,30402616,Contact allergy to fragrances: current clinical and regulatory trends.,Journal Article; Review,2017,https://pubmed.ncbi.nlm.nih.gov/30402616/
Linalool,Linalool,28508257,"Diagnosing Allergic Contact Dermatitis Through Elimination, Perception, Detection and Deduction.",Journal Article; Review,2017,https://pubmed.ncbi.nlm.nih.gov/28508257/
Linalool,Linalool,28494107,Recommendation to test limonene hydroperoxides 0·3% and linalool hydroperoxides 1·0% in the British baseline patch test series.,Journal Article; Multicenter Study,2017,https://pubmed.ncbi.nlm.nih.gov/28494107/
Linalool,Linalool,28449595,Pharmaceutical Perspectives of Spices and Condiments as Alternative Antimicrobial Remedy.,Journal Article; Review,2017,https://pubmed.ncbi.nlm.nih.gov/28449595/
Linalool,Linalool,28444322,Fumigant Activity of Sweet Orange Essential Oil Fractions Against Red Imported Fire Ants (Hymenoptera: Formicidae).,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2017,https://pubmed.ncbi.nlm.nih.gov/28444322/
Linalool,Linalool,28442412,HSCCC separation and enantiomeric distribution of key volatile constituents of Piper claussenianum (Miq.) C. DC. (Piperaceae).,Evaluation Study; Journal Article,2017,https://pubmed.ncbi.nlm.nih.gov/28442412/
Linalool,Linalool,28126407,Effects by inhalation of abundant fragrances in indoor air - An overview.,Journal Article; Review,2017,https://pubmed.ncbi.nlm.nih.gov/28126407/
Linalool,Linalool,28119101,Investigations on anti-inflammatory and analgesic activities of Alnus nitida Spach (Endl). stem bark in Sprague Dawley rats.,Comparative Study; Journal Article,2017,https://pubmed.ncbi.nlm.nih.gov/28119101/
Linalool,Linalool,28095632,Severe intractable eyelid dermatitis probably caused by exposure to hydroperoxides of linalool in a heavily fragranced shampoo.,Case Reports; Journal Article,2017,https://pubmed.ncbi.nlm.nih.gov/28095632/
Linalool,Linalool,27913788,Safety Assessment of Achillea millefolium as Used in Cosmetics.,Journal Article; Review,2016,https://pubmed.ncbi.nlm.nih.gov/27913788/
Linalool,Linalool,27472082,"Comparative Evaluation of the Chemical Composition, Antioxidant and Antimicrobial Activities of the Volatile Oils of Hawk Tea from Six Botanical Origins.",Comparative Study; Journal Article,2016,https://pubmed.ncbi.nlm.nih.gov/27472082/
Linalool,Linalool,27763785,Aromatherapy Improves Work Performance Through Balancing the Autonomic Nervous System.,Journal Article; Randomized Controlled Trial,2016,https://pubmed.ncbi.nlm.nih.gov/27763785/
Linalool,Linalool,27731817,GC-MS analyses of the volatiles of Houttuynia cordata Thunb.,Journal Article; Validation Study,2016,https://pubmed.ncbi.nlm.nih.gov/27731817/
Linalool,Linalool,27670220,"RIFM fragrance ingredient safety assessment, linalyl benzoate, CAS Registry Number 126-64-7.",Journal Article; Review,2016,https://pubmed.ncbi.nlm.nih.gov/27670220/
Linalool,Linalool,27663839,"RIFM fragrance ingredient safety assessment, 3,7-dimethyl-1,6-nonadien-3-ol, CAS Registry Number 10339-55-6.",Journal Article; Review,2016,https://pubmed.ncbi.nlm.nih.gov/27663839/
Linalool,Linalool,27598111,Comparison of the Essential Oil Composition of Selected Impatiens Species and Its Antioxidant Activities.,Comparative Study; Journal Article,2016,https://pubmed.ncbi.nlm.nih.gov/27598111/
Linalool,Linalool,27475043,"RIFM fragrance ingredient safety assessment, linalyl cinnamate, CAS Registry Number 78-37-5.",Journal Article; Review,2016,https://pubmed.ncbi.nlm.nih.gov/27475043/
Linalool,Linalool,27458662,Volatile oil profile of some lamiaceous plants growing in Saudi Arabia and their biological activities.,Comparative Study; Journal Article,2017,https://pubmed.ncbi.nlm.nih.gov/27458662/
Linalool,Linalool,27427817,"Essential Oils, Part III: Chemical Composition.",Journal Article; Review,2016,https://pubmed.ncbi.nlm.nih.gov/27427817/
Linalool,Linalool,27286000,More lessons from linalool: insights gained from a ubiquitous floral volatile.,Journal Article; Review,2016,https://pubmed.ncbi.nlm.nih.gov/27286000/
Linalool,Linalool,28930124,Essential Oils from the Malaysian Citrus (Rutaceae) Medicinal Plants.,Journal Article; Review,2016,https://pubmed.ncbi.nlm.nih.gov/28930124/
Linalool,Linalool,27200002,Monoterpenol Oxidative Metabolism: Role in Plant Adaptation and Potential Applications.,Journal Article; Review,2016,https://pubmed.ncbi.nlm.nih.gov/27200002/
Linalool,Linalool,27079867,"A comparative assessment of the cytotoxicity and nitric oxide reducing ability of resveratrol, pterostilbene and piceatannol in transformed and normal mouse macrophages.",Comparative Study; Journal Article,2016,https://pubmed.ncbi.nlm.nih.gov/27079867/
Linalool,Linalool,26996621,Rational Basis for the Use of Bergamot Essential Oil in Complementary Medicine to Treat Chronic Pain.,Journal Article; Review,2016,https://pubmed.ncbi.nlm.nih.gov/26996621/
Linalool,Linalool,26983194,[Advances in research of pharmacological effects and formulation studies of linalool].,"Journal Article; Research Support, Non-U.S. Gov't; Review",2015,https://pubmed.ncbi.nlm.nih.gov/26983194/
Linalool,Linalool,26911626,Sedative effect of central administration of Coriandrum sativum essential oil and its major component linalool in neonatal chicks.,Comparative Study; Journal Article,2016,https://pubmed.ncbi.nlm.nih.gov/26911626/
Linalool,Linalool,26858163,Study of aroma formation and transformation during the manufacturing process of Biluochun green tea in Yunnan Province by HS-SPME and GC-MS.,Comparative Study; Journal Article,2016,https://pubmed.ncbi.nlm.nih.gov/26858163/
Linalool,Linalool,26853123,A modified bioautographic method for antibacterial component screening against anaerobic and microaerophilic bacteria.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2016,https://pubmed.ncbi.nlm.nih.gov/26853123/
Linalool,Linalool,26831333,Antioxidant activity of linalool in patients with carpal tunnel syndrome.,"Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",2016,https://pubmed.ncbi.nlm.nih.gov/26831333/
Linalool,Linalool,26831038,Harvest date effects on aroma compounds in aged Riesling icewines.,Comparative Study; Journal Article,2016,https://pubmed.ncbi.nlm.nih.gov/26831038/
Linalool,Linalool,26829496,Possible role of plant volatiles in tolerance against huanglongbing in citrus.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2016,https://pubmed.ncbi.nlm.nih.gov/26829496/
Linalool,Linalool,26702985,"RIFM fragrance ingredient safety assessment, l-linalool, CAS Registry Number 126-91-0.",Journal Article; Review,2015,https://pubmed.ncbi.nlm.nih.gov/26702985/
Linalool,Linalool,26600661,"Premna integrifolia L.: A review of its biodiversity, traditional uses and phytochemistry.",Journal Article; Review,2015,https://pubmed.ncbi.nlm.nih.gov/26600661/
Linalool,Linalool,26411039,"GC-FID/MS Profiling of Supercritical CO2 Extracts of Peels from Citrus aurantium, C. sinensis cv. Washington navel, C. sinensis cv. Tarocco and C. sinensis cv. Doppio Sanguigno from Dubrovnik Area (Croatia).","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2015,https://pubmed.ncbi.nlm.nih.gov/26411039/
Linalool,Linalool,26369129,Controlled Release of Linalool Using Nanofibrous Membranes of Poly(lactic acid) Obtained by Electrospinning and Solution Blow Spinning: A Comparative Study.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2015,https://pubmed.ncbi.nlm.nih.gov/26369129/
Linalool,Linalool,26257073,"Comparison of Aroma-Active Volatiles in Oolong Tea Infusions Using GC-Olfactometry, GC-FPD, and GC-MS.","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2015,https://pubmed.ncbi.nlm.nih.gov/26257073/
Linalool,Linalool,26156173,A cold-tolerant evergreen interspecific hybrid of Ocimum kilimandscharicum and Ocimum basilicum: analyzing trichomes and molecular variations.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2015,https://pubmed.ncbi.nlm.nih.gov/26156173/
Linalool,Linalool,25973503,Comparison of the chemical composition of Valeriana parviflora essential oils collected in the Venezuelan Andes in two different seasons.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2015,https://pubmed.ncbi.nlm.nih.gov/25973503/
Linalool,Linalool,25893282,Plant essential oils and allied volatile fractions as multifunctional additives in meat and fish-based food products: a review.,Journal Article; Review,2015,https://pubmed.ncbi.nlm.nih.gov/25893282/
Linalool,Linalool,25780945,"Quantitation of selected terpenoids and mercaptans in the dual-purpose hop varieties Amarillo, Citra, Hallertau Blanc, Mosaic, and Sorachi Ace.","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2015,https://pubmed.ncbi.nlm.nih.gov/25780945/
Linalool,Linalool,25776008,Coriander (Coriandrum sativum L.) and its bioactive constituents.,Journal Article; Review,2015,https://pubmed.ncbi.nlm.nih.gov/25776008/
Linalool,Linalool,25775785,[Advances in research of chemical constituents and pharmacological activities of common used spices].,English Abstract; Journal Article; Review,2014,https://pubmed.ncbi.nlm.nih.gov/25775785/
Linalool,Linalool,25761625,Essential oils and distilled straws of lavender and lavandin: a review of current use and potential application in white biotechnology.,"Journal Article; Research Support, Non-U.S. Gov't; Review",2015,https://pubmed.ncbi.nlm.nih.gov/25761625/
Linalool,Linalool,25637759,"RIFM fragrance ingredient safety assessment, Linalool, CAS registry number 78-70-6.",Journal Article; Review,2015,https://pubmed.ncbi.nlm.nih.gov/25637759/
Linalool,Linalool,25624208,Peppermint antioxidants revisited.,"Journal Article; Research Support, Non-U.S. Gov't; Review",2014,https://pubmed.ncbi.nlm.nih.gov/25624208/
Linalool,Linalool,25551797,The effect of bioactive compounds in tea on lipid metabolism and obesity through regulation of peroxisome proliferator-activated receptors.,"Journal Article; Research Support, Non-U.S. Gov't; Review",2015,https://pubmed.ncbi.nlm.nih.gov/25551797/
Linalool,Linalool,25529537,Factorial design of essential oil extraction from Fagraea fragrans Roxb. flowers and evaluation of its biological activities for perfumery and cosmetic applications.,"Journal Article; Research Support, Non-U.S. Gov't; Validation Study",2015,https://pubmed.ncbi.nlm.nih.gov/25529537/
Linalool,Linalool,25491341,Comparative analysis of antioxidant activities of fourteen mentha essential oils and their components.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2014,https://pubmed.ncbi.nlm.nih.gov/25491341/
Linalool,Linalool,25441158,"A novel poly(3,4-ethylenedioxythiophene)-ionic liquid composite coating for the headspace solid-phase microextraction and gas chromatography determination of several alcohols in soft drinks.","Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2014,https://pubmed.ncbi.nlm.nih.gov/25441158/
Linalool,Linalool,25371565,"Volatiles of Lysimachia paridiformis Var. Stenophylla, Lysimachia fortumei and Lysimachia chikungensis by HS-SPME-GC-MS.","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2014,https://pubmed.ncbi.nlm.nih.gov/25371565/
Linalool,Linalool,25370611,"Comparative essential oil composition of aerial parts of Tanacetum dumosum Boiss. from Southern Zagros, Iran.",Comparative Study; Journal Article,2015,https://pubmed.ncbi.nlm.nih.gov/25370611/
Linalool,Linalool,25307564,Effects of distillation system and yeast strain on the aroma profile of Albariño (Vitis vinifera L.) grape pomace spirits.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2014,https://pubmed.ncbi.nlm.nih.gov/25307564/
Linalool,Linalool,25138721,Detection of potentially skin sensitizing hydroperoxides of linalool in fragranced products.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2014,https://pubmed.ncbi.nlm.nih.gov/25138721/
Linalool,Linalool,25076942,Microbial monoterpene transformations-a review.,Journal Article; Review,2014,https://pubmed.ncbi.nlm.nih.gov/25076942/
Linalool,Linalool,25002406,Olfactory stimulatory with grapefruit and lavender oils change autonomic nerve activity and physiological function.,Journal Article; Review,2014,https://pubmed.ncbi.nlm.nih.gov/25002406/
Linalool,Linalool,24996334,Comparative analysis of aroma compounds and sensorial features of strawberry and lemon guavas (Psidium cattleianum Sabine).,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2014,https://pubmed.ncbi.nlm.nih.gov/24996334/
Linalool,Linalool,24995776,"Activity of Ocimum basilicum, Ocimum canum, and Cymbopogon citratus essential oils against Plasmodium falciparum and mature-stage larvae of Anopheles funestus s.s.","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2014,https://pubmed.ncbi.nlm.nih.gov/24995776/
Linalool,Linalool,24941132,Differentiation of manuka honey from kanuka honey and from jelly bush honey using HS-SPME-GC/MS and UHPLC-PDA-MS/MS.,Evaluation Study; Journal Article,2014,https://pubmed.ncbi.nlm.nih.gov/24941132/
Linalool,Linalool,24897858,Toxicity of basil oil constituents and related compounds and the efficacy of spray formulations to Dermatophagoides farinae (Acari: Pyroglyphidae).,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2014,https://pubmed.ncbi.nlm.nih.gov/24897858/
Linalool,Linalool,24772674,Field evaluation of four spatial repellent devices against Arkansas rice-land mosquitoes.,"Comparative Study; Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2014,https://pubmed.ncbi.nlm.nih.gov/24772674/
Linalool,Linalool,24772546,Attraction of the orange mint moth and false celery leaftier moth (Lepidoptera: Crambidae) to floral chemical lures.,Journal Article; Randomized Controlled Trial,2014,https://pubmed.ncbi.nlm.nih.gov/24772546/
Linalool,Linalool,24723369,Multivariate optimization of a headspace solid-phase microextraction method followed by gas chromatography with mass spectrometry for the determination of terpenes in Nicotiana langsdorffii.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2014,https://pubmed.ncbi.nlm.nih.gov/24723369/
Linalool,Linalool,24702129,Allergy to oxidized limonene and linalool is frequent in the U.K.,Journal Article; Multicenter Study,2014,https://pubmed.ncbi.nlm.nih.gov/24702129/
Linalool,Linalool,24673435,Characterization of skin sensitizers from autoxidized citronellol - impact of the terpene structure on the autoxidation process.,Comparative Study; Journal Article,2014,https://pubmed.ncbi.nlm.nih.gov/24673435/
Linalool,Linalool,24665712,Fumigant toxicity of summer savory and lemon balm oil constituents and efficacy of spray formulations containing the oils to B- and neonicotinoid-resistant Q-biotypes of Bemisia tabaci (Homoptera: Aleyrodidae).,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2014,https://pubmed.ncbi.nlm.nih.gov/24665712/
Linalool,Linalool,24570447,"Evaluation of linalool, a natural antimicrobial and insecticidal essential oil from basil: effects on poultry.",Journal Article; Randomized Controlled Trial,2014,https://pubmed.ncbi.nlm.nih.gov/24570447/
Linalool,Linalool,24497171,Review of pharmacological effects of Myrtus communis L. and its active constituents.,Journal Article; Review,2014,https://pubmed.ncbi.nlm.nih.gov/24497171/
Linalool,Linalool,24491734,Volatile fingerprint of Brazilian defective coffee seeds: corroboration of potential marker compounds and identification of new low quality indicators.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2013,https://pubmed.ncbi.nlm.nih.gov/24491734/
Linalool,Linalool,24444910,Comprehensive two-dimensional gas chromatography for determination of the terpenes profile of blue honeysuckle berries.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2013,https://pubmed.ncbi.nlm.nih.gov/24444910/
Linalool,Linalool,24180109,Behavioral and toxicological responses of Rhodnius prolixus and Triatoma infestans (Hemiptera: Reduviidae) to 10 monoterpene alcohols.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2013,https://pubmed.ncbi.nlm.nih.gov/24180109/
Linalool,Linalool,24079192,"Wild Thymbra capitata from Western Rif (Morocco): essential oil composition, chemical homogeneity and yield variability.","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2013,https://pubmed.ncbi.nlm.nih.gov/24079192/
Linalool,Linalool,23923614,Cardiovascular effects induced by linalool in normotensive and hypertensive rats.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2013,https://pubmed.ncbi.nlm.nih.gov/23923614/
Linalool,Linalool,23907855,Aroma chemistry of African Oryza glaberrima and Oryza sativa rice and their interspecific hybrids.,Comparative Study; Journal Article,2013,https://pubmed.ncbi.nlm.nih.gov/23907855/
Linalool,Linalool,23870979,Effects of drying methods on qualitative and quantitative properties of essential oil of two basil landraces.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2013,https://pubmed.ncbi.nlm.nih.gov/23870979/
Linalool,Linalool,23847043,Pomegranate juice adulteration by addition of grape or peach juices.,Comparative Study; Journal Article,2013,https://pubmed.ncbi.nlm.nih.gov/23847043/
Linalool,Linalool,23843295,Comparison of different extraction methods for the determination of α- and β-thujone in sage (Salvia officinalis L.) herbal tea.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2013,https://pubmed.ncbi.nlm.nih.gov/23843295/
Linalool,Linalool,23749680,Isolation of terpenoids from Pimpinella anisum essential oil by high-performance counter-current chromatography.,Evaluation Study; Journal Article,2013,https://pubmed.ncbi.nlm.nih.gov/23749680/
Linalool,Linalool,23705362,[Comparative analysis of volatile components of medicinal materials from Perilla frutescens].,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2012,https://pubmed.ncbi.nlm.nih.gov/23705362/
Linalool,Linalool,23627599,Chemical composition and hypoglycemic and pancreas-protective effect of leaf essential oil from indigenous cinnamon (Cinnamomum osmophloeum Kanehira).,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2013,https://pubmed.ncbi.nlm.nih.gov/23627599/
Linalool,Linalool,23578615,Characterization of Muscat wines aroma evolution using comprehensive gas chromatography followed by a post-analytic approach to 2D contour plots comparison.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2013,https://pubmed.ncbi.nlm.nih.gov/23578615/
Linalool,Linalool,23571329,In vitro sensitivity of poultry Brachyspira intermedia isolates to essential oil components and in vivo reduction of Brachyspira intermedia in rearing pullets with cinnamaldehyde feed supplementation.,Journal Article; Randomized Controlled Trial,2013,https://pubmed.ncbi.nlm.nih.gov/23571329/
Linalool,Linalool,23486108,"Relationship between mood change, odour and its physiological effects in humans while inhaling the fragrances of essential oils as well as linalool and its enantiomers.",Journal Article; Review,2013,https://pubmed.ncbi.nlm.nih.gov/23486108/
Linalool,Linalool,23483734,Analysis of volatile oil composition of Citrus aurantium L. by microwave-assisted extraction coupled to headspace solid-phase microextraction with nanoporous based fibers.,Evaluation Study; Journal Article,2013,https://pubmed.ncbi.nlm.nih.gov/23483734/
Linalool,Linalool,23442704,"Coupled extruder-headspace, a new method for analysis of the essential oil components of Coriandrum sativum fruits.",Evaluation Study; Journal Article,2012,https://pubmed.ncbi.nlm.nih.gov/23442704/
Linalool,Linalool,23418948,"Preliminary analysis of several attractants and spatial repellents for the mosquito, Aedes albopictus using an olfactometer.",Evaluation Study; Journal Article,2012,https://pubmed.ncbi.nlm.nih.gov/23418948/
Linalool,Linalool,23410527,Physical and psychologic effects of aromatherapy inhalation on pregnant women: a randomized controlled trial.,"Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",2013,https://pubmed.ncbi.nlm.nih.gov/23410527/
Linalool,Linalool,23356087,Attractiveness of an aggregation pheromone lure and chicken droppings to adults and larvae of Alphitobius diaperinus (Coleoptera: Tenebrionidae).,Evaluation Study; Journal Article,2012,https://pubmed.ncbi.nlm.nih.gov/23356087/
Linalool,Linalool,23281145,Coriander (Coriandrum sativum L.): a potential source of high-value components for functional foods and nutraceuticals--a review.,Journal Article; Review,2012,https://pubmed.ncbi.nlm.nih.gov/23281145/
Linalool,Linalool,23265484,Microwave distillation followed by headspace single drop microextraction coupled to gas chromatography-mass spectrometry (GC-MS) for fast analysis of volatile components of Echinophora platyloba DC.,Evaluation Study; Journal Article,2012,https://pubmed.ncbi.nlm.nih.gov/23265484/
Linalool,Linalool,23157020,Composition and antipseudomonal effect of essential oils isolated from different lavender species.,Comparative Study; Journal Article,2012,https://pubmed.ncbi.nlm.nih.gov/23157020/
Linalool,Linalool,23122094,Effect of heat treatments on the essential oils of kumquat (Fortunella margarita Swingle).,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2012,https://pubmed.ncbi.nlm.nih.gov/23122094/
Linalool,Linalool,23109302,Contact and fumigant toxicity of Pinus densiflora needle hydrodistillate constituents and related compounds and efficacy of spray formulations containing the oil to Dermatophagoides farinae.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2012,https://pubmed.ncbi.nlm.nih.gov/23109302/
Linalool,Linalool,22993982,[Difference of volatile constituents contained in female and male flowers of Trichosanthes kirilowii by HS-SPME-GC-MS].,Comparative Study; English Abstract; Journal Article,2012,https://pubmed.ncbi.nlm.nih.gov/22993982/
Linalool,Linalool,22933413,"Genetic engineering of plant volatile terpenoids: effects on a herbivore, a predator and a parasitoid.","Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2012,https://pubmed.ncbi.nlm.nih.gov/22933413/
Linalool,Linalool,22906042,Air-oxidized linalool: a frequent cause of fragrance contact allergy.,"Journal Article; Multicenter Study; Research Support, Non-U.S. Gov't",2012,https://pubmed.ncbi.nlm.nih.gov/22906042/
Linalool,Linalool,22789458,Antioxidant and antibacterial effects of Lavandula and Mentha essential oils in minced beef inoculated with E. coli O157:H7 and S. aureus during storage at abuse refrigeration temperature.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2012,https://pubmed.ncbi.nlm.nih.gov/22789458/
Linalool,Linalool,22782874,Chemical classification of the essential oils of the Iranian Salvia species in comparison with their botanical taxonomy.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2012,https://pubmed.ncbi.nlm.nih.gov/22782874/
Linalool,Linalool,22757684,In vitro neuropeptide Y mRNA expressing model for screening essences that may affect appetite using Rolf B1.T cells.,"Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",2012,https://pubmed.ncbi.nlm.nih.gov/22757684/
Linalool,Linalool,22740257,Pressurized fluid extraction of essential oil from Lavandula hybrida using a modified supercritical fluid extractor and a central composite design for optimization.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2012,https://pubmed.ncbi.nlm.nih.gov/22740257/
Linalool,Linalool,22679871,Contact and fumigant toxicity of Cyperus rotundus steam distillate constituents and related compounds to insecticide-susceptible and -resistant Blattella germanica.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2012,https://pubmed.ncbi.nlm.nih.gov/22679871/
Linalool,Linalool,22647466,Species and sexual differences in behavioural responses of a specialist and generalist parasitoid species to host-related volatiles.,"Comparative Study; Journal Article; Research Support, U.S. Gov't, Non-P.H.S.",2012,https://pubmed.ncbi.nlm.nih.gov/22647466/
Linalool,Linalool,22606841,Comparative mortality of diapausing and nondiapausing larvae of Plodia interpunctella (Lepidoptera: Pyralidae) exposed to monoterpenoids and low pressure.,"Evaluation Study; Journal Article; Research Support, U.S. Gov't, Non-P.H.S.",2012,https://pubmed.ncbi.nlm.nih.gov/22606841/
Linalool,Linalool,22514885,A comprehensive review of vaginitis phytotherapy.,Journal Article; Review,2011,https://pubmed.ncbi.nlm.nih.gov/22514885/
Linalool,Linalool,22435409,"Pain relief assessment by aromatic essential oil massage on outpatients with primary dysmenorrhea: a randomized, double-blind clinical trial.",Journal Article; Randomized Controlled Trial,2012,https://pubmed.ncbi.nlm.nih.gov/22435409/
Linalool,Linalool,22420269,Field attraction of the vine weevil Otiorhynchus sulcatus to kairomones.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2012,https://pubmed.ncbi.nlm.nih.gov/22420269/
Linalool,Linalool,22413143,Aroma characterization of tangerine hybrids by gas-chromatography-olfactometry and sensory evaluation.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2012,https://pubmed.ncbi.nlm.nih.gov/22413143/
Linalool,Linalool,22397689,"Sensory threshold of 1,1,6-trimethyl-1,2-dihydronaphthalene (TDN) and concentrations in young Riesling and non-Riesling wines.","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2012,https://pubmed.ncbi.nlm.nih.gov/22397689/
Linalool,Linalool,22389175,Investigation of the chemical composition-antibacterial activity relationship of essential oils by chemometric methods.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2012,https://pubmed.ncbi.nlm.nih.gov/22389175/
